Key,English,Chinese,IsDuplicate,IsNotCardKey,IsGameKey,CardDefault,SimpEn-English,SimpEn-Chinese,SimpCn-English,SimpCn-Chinese
Cod_Nc_BasicMaterial_Tires_CardInteractions[1].ActionLog.LogText,,I skinned a Piglet.,,,,I skinned a Piglet.,,,,
Cod_Nc_BasicMaterial_Tires_CardInteractions[1].ActionName,,切割,x,,,切割,,,,
Cod_Nc_BasicMaterial_Tires_CardInteractions[1].ActionName,,处理,x,,,处理,,,,
Cod_Nc_BasicMaterial_Tires_CardInteractions[2].ActionName,,处理,,,,处理,,,,
Cod_Nc_BasicMaterial_Tires_CardInteractions[3].ActionName,,处理,,,,处理,,,,
Cod_Nc_BasicMaterial_Tires_CardInteractions[4].ActionName,,锤击,,,,锤击,,,,
Cod_Nc_BasicMaterial_Tires_CardName,,轮胎,,,,轮胎,,,,
Cod_Nc_BasicMaterial_Wood_Plank_CardDescription,,一块精细加工好的木板。,,,,一块精细加工好的木板。,,,,
Cod_Nc_BasicMaterial_Wood_Plank_CardName,,木板,,,,木板,,,,
Cod_Nc_BasicTools_Cutter_CardDescription,,基础性工具，上面贴着塔克工业的标签。,,,,基础性工具，上面贴着塔克工业的标签。,,,,
Cod_Nc_BasicTools_Cutter_CardName,,刀具,,,,刀具,,,,
Cod_Nc_BasicTools_Hammer_CardDescription,,基础性工具，上面贴着塔克工业的标签。,,,,基础性工具，上面贴着塔克工业的标签。,,,,
Cod_Nc_BasicTools_Hammer_CardName,,锤子,,,,锤子,,,,
Cod_Nc_BasicTools_Wrenches_CardDescription,,基础性工具，上面贴着塔克工业的标签。,,,,基础性工具，上面贴着塔克工业的标签。,,,,
Cod_Nc_BasicTools_Wrenches_CardName,,扳手,,,,扳手,,,,
Cod_Nc_BloodCraft_Carrion_CardDescription,,从感染类生物身上切下的肉。,,,,从感染类生物身上切下的肉。,,,,
Cod_Nc_BloodCraft_Carrion_CardInteractions,,投掷,,,,投掷,,,,
Cod_Nc_BloodCraft_MeatMountain_CardDescription,,由腐肉堆积而成。\n\n注意到有僵尸和生物被吸引至附近。,,,,由腐肉堆积而成。\n\n注意到有僵尸和生物被吸引至附近。,,,,
Cod_Nc_BloodCraft_MeatMountain_Full_CardDescription,,由腐肉堆积而成。\n\n注意到有僵尸和生物被吸引至附近。,,,,由腐肉堆积而成。\n\n注意到有僵尸和生物被吸引至附近。,,,,
Cod_Nc_BloodCraft_MeatMountain_Full_CardInteractions,,填充,,,,填充,,,,
Cod_Nc_BloodCraft_MeatMountain_Pack_ActionName,,解开,,,,解开,,,,
Cod_Nc_BloodCraft_MeatMountain_Pack_CardDescription,,一份打包好的腐肉堆。\n\n散发着浓郁的气味。,,,,一份打包好的腐肉堆。\n\n散发着浓郁的气味。,,,,
Cod_Nc_BloodCraft_MeatMountain_Pack_CardInteractions[0].ActionName,,填充,,,,填充,,,,
Cod_Nc_BloodCraft_MeatMountain_Small_CardDescription,,由腐肉堆积而成。\n\n注意到有僵尸和生物被吸引至附近。,,,,由腐肉堆积而成。\n\n注意到有僵尸和生物被吸引至附近。,,,,
Cod_Nc_BloodCraft_MeatMountain_Small_CardInteractions,,填充,,,,填充,,,,
Cod_Nc_BloodHeart_BloodMist_Dissipate_ModernStreet_CardDescription,,血雾稀薄，缓慢消散。,,,,血雾稀薄，缓慢消散。,,,,
Cod_Nc_BloodHeart_BloodMist_Dissipate_ModernStreet_CardName,,血雾,,,,血雾,,,,
Cod_Nc_BloodHeart_BloodMist_ModernStreet_CardDescription,,空气变得十分粘稠，每次呼吸都带来一种灼烧感。,,,,空气变得十分粘稠，每次呼吸都带来一种灼烧感。,,,,
Cod_Nc_BloodHeart_BloodMist_ModernStreet_CardName,,血雾,,,,血雾,,,,
Cod_Nc_BloodHeart_BloodPlagueSamples_CardDescription,,从各类特殊感染生物上取下的样本...呃..,,,,从各类特殊感染生物上取下的样本...呃..,,,,
Cod_Nc_BloodHeart_BloodPlagueSamples_CardName,,血疫样本,,,,血疫样本,,,,
Cod_Nc_BloodHeart_Death_CardDescription,,粘稠的血肉中隐约可见一些东西..,,,,粘稠的血肉中隐约可见一些东西..,,,,
Cod_Nc_BloodHeart_Death_CardName,,残骸,,,,残骸,,,,
Cod_Nc_BloodHeart_Death_DismantleActions[0].ActionName,,挖开..,,,,挖开..,,,,
Cod_Nc_BloodHeart_Death_DismantleActions[0].FadeMessage,,扫荡一空,,,,扫荡一空,,,,
Cod_Nc_BloodPlage_ScarletPreparation_CardDescription,,高度密封的瓶口仍散发着淡淡的血腥味。,,,,高度密封的瓶口仍散发着淡淡的血腥味。,,,,
Cod_Nc_BloodPlage_ScarletPreparation_CardName,,猩红制剂,,,,猩红制剂,,,,
Cod_Nc_BloodPlage_ScarletPreparation_DismantleActions[0].ActionName,,饮用,,,,饮用,,,,
Cod_Nc_Book_WildernessSurvival_CardDescription,,一本野外求生手册，书页褶皱，有几处有红圈标记。,,,,一本野外求生手册，书页褶皱，有几处有红圈标记。,,,,
Cod_Nc_Book_WildernessSurvival_CardInteractions[0].ActionName,,点燃,,,,点燃,,,,
Cod_Nc_Book_WildernessSurvival_CardInteractions[1].ActionName,,点燃,,,,点燃,,,,
Cod_Nc_Book_WildernessSurvival_DismantleActions[0].ActionName,,阅读,,,,阅读,,,,
Cod_Nc_Book_WildernessSurvival_SpecialDurability3.OnZero.ActionName,,阅读完毕,,,,阅读完毕,,,,
Cod_Nc_Civilization_StreetLights_Off_TypeOne_CardDescription,,灯罩上灰尘覆盖了整个表面。,,,,灯罩上灰尘覆盖了整个表面。,,,,
Cod_Nc_Civilization_StreetLights_On_TypeOne_CardDescription,,黑夜明灯。,,,,黑夜明灯。,,,,
Cod_Nc_Cod_Animal_Biocluster_Monitor_CardDescription,,区域有蜥类生物活动。\n时长会受到腐堆等高气味因子吸引。,,,,区域有蜥类生物活动。\n时长会受到腐堆等高气味因子吸引。,,,,
Cod_Nc_Cod_Animal_Biocluster_Seagull_CardDescription,,区域有海鸥集群活跃。\n时常可见其降落在腐堆等食物来源附近。,x,,,区域有海鸥集群活跃。\n时常可见其降落在腐堆等食物来源附近。,,,,
Cod_Nc_Cod_Animal_Biocluster_Seagull_CardDescription,,太空中有大量秃鹫环绕。\n时常可见其降落在腐堆等食物来源附近。,x,,,太空中有大量秃鹫环绕。\n时常可见其降落在腐堆等食物来源附近。,,,,
Cod_Nc_Cod_Animal_Biocluster_Vultures_Actions[0].ActionName,,Cod_PictureChange_Animal_Biocluster_Vultures4,,,,Cod_PictureChange_Animal_Biocluster_Vultures4,,,,
Cod_Nc_Cod_Animal_CoconutTrees_High_CardDescription,,繁荣。\n大量椰子树生长在港口沙滩旁。\n茂密的绿叶提供遮蔽。,,,,繁荣。\n大量椰子树生长在港口沙滩旁。\n茂密的绿叶提供遮蔽。,,,,
Cod_Nc_Cod_Animal_CoconutTrees_High_CardInteractions[0].ActionName,,砍伐,,,,砍伐,,,,
Cod_Nc_Cod_Animal_CoconutTrees_High_CardInteractions[1].ActionName,,砍伐,,,,砍伐,,,,
Cod_Nc_Cod_Animal_CoconutTrees_High_CardInteractions[2].ActionName,,扔石头,,,,扔石头,,,,
Cod_Nc_Cod_Animal_CoconutTrees_High_CardInteractions[2].ActionName*,,投掷投石索,,,,投掷投石索,,,,
Cod_Nc_Cod_Animal_CoconutTrees_High_CardInteractions[3].ActionName,,交给猕猴朋友,,,,交给猕猴朋友,,,,
Cod_Nc_Cod_Animal_CoconutTrees_High_DismantleActions[0].ActionName,,摘取,,,,摘取,,,,
Cod_Nc_Cod_Animal_CoconutTrees_High_DismantleActions[1].ActionName,,练习攀爬,,,,练习攀爬,,,,
Cod_Nc_Cod_Animal_CoconutTrees_High_FailMessage,,椰子树上没有更多的椰子了。,,,,椰子树上没有更多的椰子了。,,,,
Cod_Nc_Cod_Animal_CoconutTrees_Low_CardDescription,,少量椰子树孤零零的生长在港口沙滩旁。,,,,少量椰子树孤零零的生长在港口沙滩旁。,,,,
Cod_Nc_Cod_Animal_CoconutTrees_Low_CardInteractions[0].ActionName,,砍伐,,,,砍伐,,,,
Cod_Nc_Cod_Animal_CoconutTrees_Low_CardInteractions[1].ActionName,,砍伐,,,,砍伐,,,,
Cod_Nc_Cod_Animal_CoconutTrees_Low_CardInteractions[2].ActionName,,扔石头,,,,扔石头,,,,
Cod_Nc_Cod_Animal_CoconutTrees_Low_CardInteractions[2].ActionName*,,投掷投石索,,,,投掷投石索,,,,
Cod_Nc_Cod_Animal_CoconutTrees_Low_CardInteractions[3].ActionName,,交给猕猴朋友,,,,交给猕猴朋友,,,,
Cod_Nc_Cod_Animal_CoconutTrees_Low_DismantleActions[0].ActionName,,摘取,,,,摘取,,,,
Cod_Nc_Cod_Animal_CoconutTrees_Low_DismantleActions[1].ActionName,,练习攀爬,,,,练习攀爬,,,,
Cod_Nc_Cod_Animal_CoconutTrees_Low_FailMessage,,椰子树上没有更多的椰子了。,,,,椰子树上没有更多的椰子了。,,,,
Cod_Nc_Cod_Animal_CoconutTrees_Medium_CardDescription,,数棵椰子树生长在港口沙滩旁。\n互相盘缠仿若依靠。,,,,数棵椰子树生长在港口沙滩旁。\n互相盘缠仿若依靠。,,,,
Cod_Nc_Cod_Animal_CoconutTrees_Medium_CardInteractions[0].ActionName,,砍伐,,,,砍伐,,,,
Cod_Nc_Cod_Animal_CoconutTrees_Medium_CardInteractions[1].ActionName,,砍伐,,,,砍伐,,,,
Cod_Nc_Cod_Animal_CoconutTrees_Medium_CardInteractions[2].ActionName,,扔石头,,,,扔石头,,,,
Cod_Nc_Cod_Animal_CoconutTrees_Medium_CardInteractions[2].ActionName*,,投掷投石索,,,,投掷投石索,,,,
Cod_Nc_Cod_Animal_CoconutTrees_Medium_CardInteractions[3].ActionName,,交给猕猴朋友,,,,交给猕猴朋友,,,,
Cod_Nc_Cod_Animal_CoconutTrees_Medium_DismantleActions[0].ActionName,,摘取,,,,摘取,,,,
Cod_Nc_Cod_Animal_CoconutTrees_Medium_DismantleActions[1].ActionName,,练习攀爬,,,,练习攀爬,,,,
Cod_Nc_Cod_Animal_CoconutTrees_Medium_FailMessage,,椰子树上没有更多的椰子了。,,,,椰子树上没有更多的椰子了。,,,,
Cod_Nc_Cod_Animal_Monitor_TypeFour_ActionDescription,,炽热的火焰在巨蜥的身体上燃烧！,,,,炽热的火焰在巨蜥的身体上燃烧！,,,,
Cod_Nc_Cod_Animal_Monitor_TypeFour_CardDescription,,有大型蜥类在附近活动。,,,,有大型蜥类在附近活动。,,,,
Cod_Nc_Cod_Animal_Monitor_TypeFour_DismantleActions[0].ActionName,,长矛投掷,,,,长矛投掷,,,,
Cod_Nc_Cod_Animal_Monitor_TypeFour_DismantleActions[1].ActionName,,弓箭射击,,,,弓箭射击,,,,
Cod_Nc_Cod_Animal_Monitor_TypeFour_DismantleActions[2].ActionName,,枪械射击,,,,枪械射击,,,,
Cod_Nc_Cod_Animal_Monitor_TypeFour_DismantleActions[3].ActionName,,投石索投掷,,,,投石索投掷,,,,
Cod_Nc_Cod_Animal_Monitor_TypeFour_DismantleActions[4].ActionName,,复合弓射击,,,,复合弓射击,,,,
Cod_Nc_Cod_Animal_Monitor_TypeFour_DismantleActions[5].ActionName,,左轮射击,,,,左轮射击,,,,
Cod_Nc_Cod_Animal_Monitor_TypeOne_ActionDescription,,炽热的火焰在巨蜥的身体上燃烧！,,,,炽热的火焰在巨蜥的身体上燃烧！,,,,
Cod_Nc_Cod_Animal_Monitor_TypeOne_CardDescription,,有大型蜥类在附近活动。,,,,有大型蜥类在附近活动。,,,,
Cod_Nc_Cod_Animal_Monitor_TypeOne_DismantleActions[0].ActionName,,长矛投掷,,,,长矛投掷,,,,
Cod_Nc_Cod_Animal_Monitor_TypeOne_DismantleActions[1].ActionName,,弓箭射击,,,,弓箭射击,,,,
Cod_Nc_Cod_Animal_Monitor_TypeOne_DismantleActions[2].ActionName,,枪械射击,,,,枪械射击,,,,
Cod_Nc_Cod_Animal_Monitor_TypeOne_DismantleActions[3].ActionName,,投石索投掷,,,,投石索投掷,,,,
Cod_Nc_Cod_Animal_Monitor_TypeOne_DismantleActions[4].ActionName,,复合弓射击,,,,复合弓射击,,,,
Cod_Nc_Cod_Animal_Monitor_TypeOne_DismantleActions[5].ActionName,,左轮射击,,,,左轮射击,,,,
Cod_Nc_Cod_Animal_Monitor_TypeThree_ActionDescription,,炽热的火焰在巨蜥的身体上燃烧！,,,,炽热的火焰在巨蜥的身体上燃烧！,,,,
Cod_Nc_Cod_Animal_Monitor_TypeThree_CardDescription,,有大型蜥类在附近活动。,,,,有大型蜥类在附近活动。,,,,
Cod_Nc_Cod_Animal_Monitor_TypeThree_DismantleActions[0].ActionName,,长矛投掷,,,,长矛投掷,,,,
Cod_Nc_Cod_Animal_Monitor_TypeThree_DismantleActions[1].ActionName,,弓箭射击,,,,弓箭射击,,,,
Cod_Nc_Cod_Animal_Monitor_TypeThree_DismantleActions[2].ActionName,,枪械射击,,,,枪械射击,,,,
Cod_Nc_Cod_Animal_Monitor_TypeThree_DismantleActions[3].ActionName,,投石索投掷,,,,投石索投掷,,,,
Cod_Nc_Cod_Animal_Monitor_TypeThree_DismantleActions[4].ActionName,,复合弓射击,,,,复合弓射击,,,,
Cod_Nc_Cod_Animal_Monitor_TypeThree_DismantleActions[5].ActionName,,左轮射击,,,,左轮射击,,,,
Cod_Nc_Cod_Animal_Monitor_TypeTwo_ActionDescription,,炽热的火焰在巨蜥的身体上燃烧！,,,,炽热的火焰在巨蜥的身体上燃烧！,,,,
Cod_Nc_Cod_Animal_Monitor_TypeTwo_CardDescription,,有大型蜥类在附近活动。,,,,有大型蜥类在附近活动。,,,,
Cod_Nc_Cod_Animal_Monitor_TypeTwo_DismantleActions[0].ActionName,,长矛投掷,,,,长矛投掷,,,,
Cod_Nc_Cod_Animal_Monitor_TypeTwo_DismantleActions[1].ActionName,,弓箭射击,,,,弓箭射击,,,,
Cod_Nc_Cod_Animal_Monitor_TypeTwo_DismantleActions[2].ActionName,,枪械射击,,,,枪械射击,,,,
Cod_Nc_Cod_Animal_Monitor_TypeTwo_DismantleActions[3].ActionName,,投石索投掷,,,,投石索投掷,,,,
Cod_Nc_Cod_Animal_Monitor_TypeTwo_DismantleActions[4].ActionName,,复合弓射击,,,,复合弓射击,,,,
Cod_Nc_Cod_Animal_Monitor_TypeTwo_DismantleActions[5].ActionName,,左轮射击,,,,左轮射击,,,,
Cod_Nc_Cod_Animal_Seagull_TypeFour_CardDescription,,有海鸥在附近活动。,,,,有海鸥在附近活动。,,,,
Cod_Nc_Cod_Animal_Seagull_TypeFour_DismantleActions[0].ActionName,,石头投掷,,,,石头投掷,,,,
Cod_Nc_Cod_Animal_Seagull_TypeFour_DismantleActions[0].ProducedCards[1].CollectionMessages[0],,I missed!,,,,I missed!,,,,
Cod_Nc_Cod_Animal_Seagull_TypeFour_DismantleActions[1].ActionName,,投掷投石索,,,,投掷投石索,,,,
Cod_Nc_Cod_Animal_Seagull_TypeFour_DismantleActions[1].ProducedCards[1].CollectionMessages[0],,I missed!,,,,I missed!,,,,
Cod_Nc_Cod_Animal_Seagull_TypeFour_DismantleActions[2].ActionName,,长矛投掷,,,,长矛投掷,,,,
Cod_Nc_Cod_Animal_Seagull_TypeFour_DismantleActions[2].ProducedCards[1].CollectionMessages[0],,I missed!,,,,I missed!,,,,
Cod_Nc_Cod_Animal_Seagull_TypeFour_DismantleActions[3].ActionName,,弓箭射击,,,,弓箭射击,,,,
Cod_Nc_Cod_Animal_Seagull_TypeFour_DismantleActions[4].ActionName,,手枪射击,x,,,手枪射击,,,,
Cod_Nc_Cod_Animal_Seagull_TypeFour_DismantleActions[4].ActionName,,左轮射击,x,,,左轮射击,,,,
Cod_Nc_Cod_Animal_Seagull_TypeFour_DismantleActions[7].ActionName,,复合弓射击,,,,复合弓射击,,,,
Cod_Nc_Cod_Animal_Seagull_TypeOne_CardDescription,,有海鸥在附近活动。,x,,,有海鸥在附近活动。,,,,
Cod_Nc_Cod_Animal_Seagull_TypeOne_CardDescription,,猩红色的羽翼沾满了碎肉，尖锐的长喙正在啄食地上的一切。,x,,,猩红色的羽翼沾满了碎肉，尖锐的长喙正在啄食地上的一切。,,,,
Cod_Nc_Cod_Animal_Seagull_TypeOne_DismantleActions[0].ActionName,,石头投掷,,,,石头投掷,,,,
Cod_Nc_Cod_Animal_Seagull_TypeOne_DismantleActions[0].ProducedCards[1].CollectionMessages[0],,I missed!,,,,I missed!,,,,
Cod_Nc_Cod_Animal_Seagull_TypeOne_DismantleActions[1].ActionName,,投掷投石索,,,,投掷投石索,,,,
Cod_Nc_Cod_Animal_Seagull_TypeOne_DismantleActions[1].ProducedCards[1].CollectionMessages[0],,I missed!,,,,I missed!,,,,
Cod_Nc_Cod_Animal_Seagull_TypeOne_DismantleActions[2].ActionName,,长矛投掷,,,,长矛投掷,,,,
Cod_Nc_Cod_Animal_Seagull_TypeOne_DismantleActions[2].ProducedCards[1].CollectionMessages[0],,I missed!,,,,I missed!,,,,
Cod_Nc_Cod_Animal_Seagull_TypeOne_DismantleActions[3].ActionName,,弓箭射击,,,,弓箭射击,,,,
Cod_Nc_Cod_Animal_Seagull_TypeOne_DismantleActions[4].ActionName,,手枪射击,x,,,手枪射击,,,,
Cod_Nc_Cod_Animal_Seagull_TypeOne_DismantleActions[4].ActionName,,左轮射击,x,,,左轮射击,,,,
Cod_Nc_Cod_Animal_Seagull_TypeOne_DismantleActions[7].ActionName,,复合弓射击,,,,复合弓射击,,,,
Cod_Nc_Cod_Animal_Seagull_TypeThree_CardDescription,,有海鸥在附近活动。,,,,有海鸥在附近活动。,,,,
Cod_Nc_Cod_Animal_Seagull_TypeThree_DismantleActions[0].ActionName,,石头投掷,,,,石头投掷,,,,
Cod_Nc_Cod_Animal_Seagull_TypeThree_DismantleActions[0].ProducedCards[1].CollectionMessages[0],,I missed!,,,,I missed!,,,,
Cod_Nc_Cod_Animal_Seagull_TypeThree_DismantleActions[1].ActionName,,投掷投石索,,,,投掷投石索,,,,
Cod_Nc_Cod_Animal_Seagull_TypeThree_DismantleActions[1].ProducedCards[1].CollectionMessages[0],,I missed!,,,,I missed!,,,,
Cod_Nc_Cod_Animal_Seagull_TypeThree_DismantleActions[2].ActionName,,长矛投掷,,,,长矛投掷,,,,
Cod_Nc_Cod_Animal_Seagull_TypeThree_DismantleActions[2].ProducedCards[1].CollectionMessages[0],,I missed!,,,,I missed!,,,,
Cod_Nc_Cod_Animal_Seagull_TypeThree_DismantleActions[3].ActionName,,弓箭射击,,,,弓箭射击,,,,
Cod_Nc_Cod_Animal_Seagull_TypeThree_DismantleActions[4].ActionName,,手枪射击,x,,,手枪射击,,,,
Cod_Nc_Cod_Animal_Seagull_TypeThree_DismantleActions[4].ActionName,,左轮射击,x,,,左轮射击,,,,
Cod_Nc_Cod_Animal_Seagull_TypeThree_DismantleActions[7].ActionName,,复合弓射击,,,,复合弓射击,,,,
Cod_Nc_Cod_Animal_Seagull_TypeTwo_CardDescription,,有海鸥在附近活动。,,,,有海鸥在附近活动。,,,,
Cod_Nc_Cod_Animal_Seagull_TypeTwo_DismantleActions[0].ActionName,,石头投掷,,,,石头投掷,,,,
Cod_Nc_Cod_Animal_Seagull_TypeTwo_DismantleActions[0].ProducedCards[1].CollectionMessages[0],,I missed!,,,,I missed!,,,,
Cod_Nc_Cod_Animal_Seagull_TypeTwo_DismantleActions[1].ActionName,,投掷投石索,,,,投掷投石索,,,,
Cod_Nc_Cod_Animal_Seagull_TypeTwo_DismantleActions[1].ProducedCards[1].CollectionMessages[0],,I missed!,,,,I missed!,,,,
Cod_Nc_Cod_Animal_Seagull_TypeTwo_DismantleActions[2].ActionName,,长矛投掷,,,,长矛投掷,,,,
Cod_Nc_Cod_Animal_Seagull_TypeTwo_DismantleActions[2].ProducedCards[1].CollectionMessages[0],,I missed!,,,,I missed!,,,,
Cod_Nc_Cod_Animal_Seagull_TypeTwo_DismantleActions[3].ActionName,,弓箭射击,,,,弓箭射击,,,,
Cod_Nc_Cod_Animal_Seagull_TypeTwo_DismantleActions[4].ActionName,,手枪射击,x,,,手枪射击,,,,
Cod_Nc_Cod_Animal_Seagull_TypeTwo_DismantleActions[4].ActionName,,左轮射击,x,,,左轮射击,,,,
Cod_Nc_Cod_Animal_Seagull_TypeTwo_DismantleActions[7].ActionName,,复合弓射击,,,,复合弓射击,,,,
Cod_Nc_Cod_Animal_Vulture_TypeOne_CardDescription,,猩红色的羽翼沾满了碎肉，尖锐的长喙正在啄食地上的一切。,,,,猩红色的羽翼沾满了碎肉，尖锐的长喙正在啄食地上的一切。,,,,
Cod_Nc_ContinuousSoundSource_Horn_TypeFour_CardDescription,,声音大！,,,,声音大！,,,,
Cod_Nc_ContinuousSoundSource_Horn_TypeOne_CardDescription,,声音大！,,,,声音大！,,,,
Cod_Nc_ContinuousSoundSource_Horn_TypeThree_CardDescription,,声音大！,,,,声音大！,,,,
Cod_Nc_ContinuousSoundSource_Horn_TypeTwo_CardDescription,,声音大！,,,,声音大！,,,,
Cod_Nc_DealSystem_GenerationCardRarityJudgment_CardDescription,,物资箱队列。,,,,物资箱队列。,,,,
Cod_Nc_DealSystem_Gervin_MaterialBox_CardDescription,,物资箱堆积在货架上。,,,,物资箱堆积在货架上。,,,,
Cod_Nc_DealSystem_Gervin_MaterialBox_DismantleActions[0].ActionName,,刷新物资队列5$,,,,刷新物资队列5$,,,,
Cod_Nc_DealSystem_Goods_BasicMaterial_Electrical_Wires_Actions[0].ActionName,,YoYo,,,,YoYo,,,,
Cod_Nc_DealSystem_Goods_BasicMaterial_Electrical_Wires_CardDescription,,工业电缆，适用于各类应用场合。,,,,工业电缆，适用于各类应用场合。,,,,
Cod_Nc_DealSystem_Goods_BasicMaterial_Electrical_Wires_CardName,,<color=#D3D3D3>电缆</color>,,,,<color=#D3D3D3>电缆</color>,,,,
Cod_Nc_DealSystem_Goods_BasicMaterial_Electrical_Wires_DismantleActions[0].ActionName,,5$,,,,5$,,,,
Cod_Nc_DealSystem_Goods_BasicMaterial_IndustrialMaterials_Actions[0].ActionName,,YoYo,,,,YoYo,,,,
Cod_Nc_DealSystem_Goods_BasicMaterial_IndustrialMaterials_CardDescription,,可塑性较高的工业材料。,,,,可塑性较高的工业材料。,,,,
Cod_Nc_DealSystem_Goods_BasicMaterial_IndustrialMaterials_CardName,,<color=#D3D3D3>铁制材料</color>,,,,<color=#D3D3D3>铁制材料</color>,,,,
Cod_Nc_DealSystem_Goods_BasicMaterial_IndustrialMaterials_DismantleActions[0].ActionName,,5$,,,,5$,,,,
Cod_Nc_DealSystem_Goods_BasicMaterial_Iron_MetalParts_Actions[0].ActionName,,YoYo,,,,YoYo,,,,
Cod_Nc_DealSystem_Goods_BasicMaterial_Iron_MetalParts_CardDescription,,一些散装的器械零件。,,,,一些散装的器械零件。,,,,
Cod_Nc_DealSystem_Goods_BasicMaterial_Iron_MetalParts_CardName,,<color=#D3D3D3>零件</color>,,,,<color=#D3D3D3>零件</color>,,,,
Cod_Nc_DealSystem_Goods_BasicMaterial_Iron_MetalParts_DismantleActions[0].ActionName,,5$,,,,5$,,,,
Cod_Nc_DealSystem_Goods_BasicMaterial_Iron_Nail_Actions[0].ActionName,,YoYo,,,,YoYo,,,,
Cod_Nc_DealSystem_Goods_BasicMaterial_Iron_Nail_CardDescription,,一根锈迹斑驳的铁制钉。,,,,一根锈迹斑驳的铁制钉。,,,,
Cod_Nc_DealSystem_Goods_BasicMaterial_Iron_Nail_CardName,,<color=#D3D3D3>铁钉</color>,,,,<color=#D3D3D3>铁钉</color>,,,,
Cod_Nc_DealSystem_Goods_BasicMaterial_Iron_Nail_DismantleActions[0].ActionName,,5$,,,,5$,,,,
Cod_Nc_DealSystem_Goods_BasicMaterial_Wood_Plank_Actions[0].ActionName,,YoYo,,,,YoYo,,,,
Cod_Nc_DealSystem_Goods_BasicMaterial_Wood_Plank_CardDescription,,一块精细加工好的木板。,,,,一块精细加工好的木板。,,,,
Cod_Nc_DealSystem_Goods_BasicMaterial_Wood_Plank_CardName,,<color=#D3D3D3>木板</color>,,,,<color=#D3D3D3>木板</color>,,,,
Cod_Nc_DealSystem_Goods_BasicMaterial_Wood_Plank_DismantleActions[0].ActionName,,10$,,,,10$,,,,
Cod_Nc_DealSystem_Goods_BodyModification_GenePotion_Zombie_Actions[0].ActionName,,YoYo,,,,YoYo,,,,
Cod_Nc_DealSystem_Goods_BodyModification_GenePotion_Zombie_CardDescription,,高环围绕冷凝气体。\n绿色液体间可见丝状物微微跳动。,,,,高环围绕冷凝气体。\n绿色液体间可见丝状物微微跳动。,,,,
Cod_Nc_DealSystem_Goods_BodyModification_GenePotion_Zombie_CardName,,<color=#FF0000>TPV试剂</color>,,,,<color=#FF0000>TPV试剂</color>,,,,
Cod_Nc_DealSystem_Goods_BodyModification_GenePotion_Zombie_DismantleActions[0].ActionName,,1000$,,,,1000$,,,,
Cod_Nc_DealSystem_Goods_Chemicals_ChemicalProducts_TypeEight_Actions[0].ActionName,,YoYo,,,,YoYo,,,,
Cod_Nc_DealSystem_Goods_Chemicals_ChemicalProducts_TypeEight_CardDescription,,化学制品，可用于多种场合。,,,,化学制品，可用于多种场合。,,,,
Cod_Nc_DealSystem_Goods_Chemicals_ChemicalProducts_TypeEight_CardName,,<color=#00BFFF>化学制品</color>,,,,<color=#00BFFF>化学制品</color>,,,,
Cod_Nc_DealSystem_Goods_Chemicals_ChemicalProducts_TypeEight_DismantleActions[0].ActionName,,25$,,,,25$,,,,
Cod_Nc_DealSystem_Goods_Chemicals_ChemicalProducts_TypeFive_Actions[0].ActionName,,YoYo,,,,YoYo,,,,
Cod_Nc_DealSystem_Goods_Chemicals_ChemicalProducts_TypeFive_CardDescription,,化学制品，可用于多种场合。,,,,化学制品，可用于多种场合。,,,,
Cod_Nc_DealSystem_Goods_Chemicals_ChemicalProducts_TypeFive_CardName,,<color=#00BFFF>化学制品</color>,,,,<color=#00BFFF>化学制品</color>,,,,
